Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2015,2015,2015,2,0,1,Import,4,Afghanistan,AFG,417,Kyrgyzstan,KGZ,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,2053461,,,0
H2,2015,2015,2015,2,0,1,Import,4,Afghanistan,AFG,458,Malaysia,MYS,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,20800,,,0
H2,2015,2015,2015,2,0,1,Import,4,Afghanistan,AFG,586,Pakistan,PAK,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,97415134,,,0
H2,2015,2015,2015,2,0,1,Import,4,Afghanistan,AFG,616,Poland,POL,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,2870,,,0
H2,2015,2015,2015,2,0,1,Import,4,Afghanistan,AFG,643,Russian Federation,RUS,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,24784908,,,0
H2,2015,2015,2015,2,0,1,Import,4,Afghanistan,AFG,699,India,IND,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,74295,,,0
H2,2015,2015,2015,2,0,1,Import,4,Afghanistan,AFG,702,Singapore,SGP,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,696760,,,0
H2,2015,2015,2015,2,0,1,Import,4,Afghanistan,AFG,724,Spain,ESP,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,159259,,,0
H2,2015,2015,2015,2,0,1,Import,4,Afghanistan,AFG,762,Tajikistan,TJK,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,4252433,,,0
H2,2015,2015,2015,2,0,1,Import,4,Afghanistan,AFG,784,United Arab Emirates,ARE,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,29636914,,,0
H2,2015,2015,2015,2,0,1,Import,4,Afghanistan,AFG,792,Turkey,TUR,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,821123,,,0
H2,2015,2015,2015,2,0,1,Import,4,Afghanistan,AFG,795,Turkmenistan,TKM,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,563194835,,,0
H2,2015,2015,2015,2,0,1,Import,4,Afghanistan,AFG,804,Ukraine,UKR,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,28547,,,0
H2,2015,2015,2015,2,0,1,Import,4,Afghanistan,AFG,818,Egypt,EGY,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,16720,,,0
H2,2015,2015,2015,2,0,1,Import,4,Afghanistan,AFG,826,United Kingdom,GBR,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,1079,,,0
H2,2015,2015,2015,2,0,1,Import,4,Afghanistan,AFG,842,USA,USA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,173184,,,0
H2,2015,2015,2015,2,0,1,Import,4,Afghanistan,AFG,860,Uzbekistan,UZB,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,20932662,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,0,World,WLD,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,1008081868,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,31,Azerbaijan,AZE,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,13843606,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,76,Brazil,BRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,54250,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,124,Canada,CAN,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,691,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,156,China,CHN,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,748703,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,208,Denmark,DNK,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,26403,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,251,France,FRA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,4711,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,276,Germany,DEU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,956487,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,360,Indonesia,IDN,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,387795,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,364,Iran,IRN,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,575232327,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,381,Italy,ITA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,50750,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,392,Japan,JPN,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,16177,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,398,Kazakhstan,KAZ,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,44458548,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,410,Rep. of Korea,KOR,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,104594,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,458,Malaysia,MYS,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,34822760,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,528,Netherlands,NLD,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,24078,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,586,Pakistan,PAK,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,14690209,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,616,Poland,POL,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,1296,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,643,Russian Federation,RUS,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,23846793,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,682,Saudi Arabia,SAU,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,1856731,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,699,India,IND,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,281053,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,702,Singapore,SGP,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,1074803,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,724,Spain,ESP,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,329815,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,762,Tajikistan,TJK,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,10709,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,764,Thailand,THA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,25,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,784,United Arab Emirates,ARE,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,32675689,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,792,Turkey,TUR,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,457969,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,795,Turkmenistan,TKM,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,237992023,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,804,Ukraine,UKR,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,1083918,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,826,United Kingdom,GBR,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,196461,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,842,USA,USA,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,970251,,,0
H2,2016,2016,2016,2,0,1,Import,4,Afghanistan,AFG,860,Uzbekistan,UZB,,,,,,,,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,,,,,21882244,,,0
